12.560300, 57.930900, "st1 alingsås 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99610"
18.127700, 59.278300, "st1 bagarmossen 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99618"
18.218200, 59.246800, "st1 tyresö 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99619"
12.933100, 57.733700, "st1 borås 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99633"
12.942700, 55.580800, "st1 malmö 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99640"
12.262300, 59.922900, "st1 charlottenberg 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:99641"
11.949000, 58.901500, "st1 ed 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99647"
17.086600, 59.647800, "st1 enköping 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99650"
13.304800, 55.831800, "st1 eslöv 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99654"
12.499600, 56.914500, "st1 falkenberg 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:99660"
13.112300, 59.361200, "st1 grums 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:99682"
14.096800, 57.899900, "st1 habo 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:99691"
13.704500, 60.042900, "st1 hagfors 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:99692"
15.832900, 57.496000, "st1 hultsfred 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:99712"
12.526600, 57.552700, "st1 hyssna 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99713"
16.301900, 56.724000, "st1 kalmar 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99721"
14.850500, 56.168200, "st1 karlshamn 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99726"
14.497700, 59.323500, "st1 karlskoga 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99730"
13.463100, 59.382300, "st1 karlstad 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99733"
11.949600, 57.871400, "st1 kungälv 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99751"
15.686200, 58.426300, "st1 linköping 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99773"
13.024700, 55.597900, "st1 malmö 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99787"
15.924500, 58.581400, "st1 skärblacka 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:99851"
12.860500, 56.233100, "st1 ängelholm 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99855"
11.912200, 57.793400, "st1 säve 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:99857"
13.866200, 58.403200, "st1 skövde 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99860"
11.808100, 58.145100, "st1 svanesund 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99898"
12.027600, 57.755700, "st1 göteborg 0771369369", "st1 automat 3 95 oktan e85 diesel Stationsnr:99922"
11.779700, 57.716500, "st1 torslanda 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99923"
13.409300, 57.804100, "st1 ulricehamn 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:99938"
12.128300, 58.140000, "st1 lilla edet 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:99947"
15.852700, 57.677800, "st1 vimmerby 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:99962"
